Date,Close,High,Low,Open,Volume,Trading_Range,Daily_Price_Change,Pct_Price_Change,Daily_Return,Year,Month_Num,Month,Quarter,Day_Name,MA_7,MA_30,Volatility_30
2022-07-28,154.2534942626953,154.53778073211737,151.37134852302864,153.8907653704556,81378700,3.1664322090887254,0.3627288922397156,0.23570543129506935,0.35715632997723734,2022,7,July,3,Thursday,151.41336277553015,141.62858657836915,1.8277328279353167
2022-07-29,159.31195068359375,160.40992030893383,156.36119003723385,158.06695385906744,101786900,4.048730271699981,1.2449968245263108,0.7876389049898123,3.27931399225474,2022,7,July,3,Friday,152.7396000453404,142.51349054972331,1.875904061079971
2022-08-01,158.33164978027344,160.37071938994356,157.72385550686172,157.84148924790597,67829400,2.646863883081835,0.4901605323674687,0.31053972862459644,-0.6153341912605637,2022,8,August,3,Monday,153.60227966308594,143.54119517008465,1.6829408303227982
2022-08-02,156.8611297607422,159.2139087149108,156.48861801917639,156.94937000342367,59907000,2.725290695734401,-0.08824024268147923,-0.05622210696325469,-0.928759361487097,2022,8,August,3,Tuesday,154.4313507080078,144.47086486816406,1.7079742759013454
2022-08-03,162.8607177734375,163.311657015849,157.58658648416494,157.67481177613547,82507500,5.725070531684054,5.185905997302029,3.288988227659918,3.8247767447846304,2022,8,August,3,Wednesday,156.27715410505022,145.45968221028645,1.7395059858432012
2022-08-04,162.5470428466797,163.89989078177408,161.19419491158527,162.74310407937853,55474100,2.705695870188805,-0.19606123269883824,-0.12047283588938347,-0.19260318328829795,2022,8,August,3,Thursday,158.2672162737165,146.4550354003906,1.7358170212393669
2022-08-05,162.32122802734375,162.81206933981917,160.01426786699392,160.22042780912037,56697000,2.797801472825256,2.100800218223384,1.311193739119325,-0.13892274838179786,2022,8,August,3,Friday,159.4981733049665,147.34744262695312,1.7195867779765726
2022-08-08,161.8500213623047,164.7361708864107,161.19229575323052,163.32254540690658,60276900,3.5438751331801654,-1.4725240446018972,-0.9016048831061307,-0.2902926935469452,2022,8,August,3,Monday,160.58339146205358,148.11336822509764,1.6913363708153544
2022-08-09,161.89907836914062,162.78260161908204,160.2596703687026,161.01557009848563,63135500,2.5229312503794574,0.8835082706549997,0.5487098360205783,0.030310163954894165,2022,8,August,3,Tuesday,160.9529811314174,148.88092905680338,1.6910206973643
2022-08-10,166.13999938964844,166.23815868025727,163.84285029590276,164.60856166738782,70170500,2.3953083843545073,1.5314377222606197,0.9303511960423305,2.6194843498974274,2022,8,August,3,Wednesday,162.0684596470424,149.92775319417316,1.5971421604358838
2022-08-11,165.40371704101562,167.85792369494868,165.10920924668594,166.94495103045548,57149200,2.7487144482627457,-1.54123398943986,-0.9231989227147667,-0.4431698274573903,2022,8,August,3,Thursday,163.28882925851005,150.89154154459635,1.6066994210580436
2022-08-12,168.94757080078125,169.01628078921996,166.29701596444957,166.70933581222894,68039400,2.7192648247703914,2.238234988552307,1.3425972682617584,2.142547835782227,2022,8,August,3,Friday,164.15837969098772,152.05547790527345,1.5593696140945952
2022-08-15,170.01760864257812,170.21394216296972,168.21131628811554,168.3782005294128,54091700,2.002625874854175,1.6394081131653309,0.9736462962608714,0.6333549732174815,2022,8,August,3,Monday,165.22560337611608,153.18286692301433,1.551635913859429
2022-08-16,169.8605499267578,170.52810192661653,168.51564947224608,169.61512926108554,56377100,2.0124524543704467,0.2454206656722704,0.14469267378530765,-0.09237791136710305,2022,8,August,3,Tuesday,166.30264936174666,154.21907806396484,1.543681319444248
2022-08-17,171.3527069091797,172.92339013736907,169.4089794863745,169.60531301748716,79542000,3.514410650994563,1.747393891692525,1.0302707271395206,0.8784599973715279,2022,8,August,3,Wednesday,167.66017586844308,155.26058603922527,1.543252059008743
2022-08-18,170.96002197265625,171.6962839363271,169.94889007422466,170.56735491708034,62290100,1.7473938621024274,0.3926670555759131,0.23021231452337662,-0.2291676295090972,2022,8,August,3,Thursday,168.95459638323103,156.1769220987956,1.516914926721067
2022-08-19,168.37820434570312,170.55754092380556,168.1720444080825,169.86053968443733,70346300,2.385496515723048,-1.4823353387342024,-0.8726778694380979,-1.5101879358474068,2022,8,August,3,Friday,169.2743399483817,156.98464965820312,1.5649578875899022
2022-08-22,164.5005645751953,166.74861119438174,164.07843325743647,166.58172694573366,69026800,2.670177936945265,-2.081162370538351,-1.2493341308775836,-2.30293450721597,2022,8,August,3,Monday,169.14531816755022,157.7340342203776,1.608219540648754
2022-08-23,164.16677856445312,165.6196796113523,163.5974008535258,164.0195321647684,54147100,2.0222787578264843,0.1472463996847182,0.08977369813297571,-0.20290873262602815,2022,8,August,3,Tuesday,168.46234784807478,158.4399403889974,1.6129333974742608
2022-08-24,164.46128845214844,165.03066617037743,163.2047358944321,164.25514348994625,53841500,1.8259302759453249,0.20614496220218825,0.12550289617859425,0.1793967636269933,2022,8,August,3,Wednesday,167.66858782087053,159.16775360107422,1.608128340035546
2022-08-25,166.91546630859375,167.02345197761028,165.2662469773801,165.6883632421721,51218200,1.7572050002301864,1.2271030664216482,0.740609082261317,1.4922526021431404,2022,8,August,3,Thursday,167.24786158970423,159.87999521891277,1.5926608321157238
2022-08-26,160.62294006347656,167.9168512892463,160.56404149028532,167.44564772442519,78961000,7.352809798960976,-6.822707660948623,-4.074580470539993,-3.7698880662643597,2022,8,August,3,Friday,165.7150377546038,160.32693430582682,1.7643422419548282
2022-08-29,158.4239501953125,159.91609703205498,156.89252766433086,158.19815240165843,73314000,3.0235693677241215,0.22579779365406694,0.14273099288844782,-1.3690384868407013,2022,8,August,3,Monday,163.9241703578404,160.80187276204427,1.7364800514370202
2022-08-30,155.99917602539062,159.58231130465205,154.8309714061125,159.16019500251252,77906200,4.751339898539555,-3.1610189771218984,-1.9860612617821924,-1.530560352101118,2022,8,August,3,Tuesday,162.1557377406529,161.06756337483725,1.7102658953014567
2022-08-31,154.3401641845703,157.63861884578063,154.26162776653078,157.37356030730842,87991100,3.376991079249848,-3.033396122738111,-1.9275131837995536,-1.0634747458860283,2022,8,August,3,Wednesday,160.7042519705636,161.21129252115887,1.710511692498238
2022-09-01,155.0666046142578,155.51817026416148,151.836860169279,153.77077627080038,74229900,3.681310094882491,1.2958283434574298,0.8427013083262267,0.4706749105299446,2022,9,September,3,Thursday,159.40422712053572,161.30374959309896,1.691584879603165
2022-09-02,152.9559783935547,157.4226376540656,152.13136852434044,156.82381061062185,76957800,5.291269129725151,-3.8678322170671606,-2.466355205888096,-1.361109457418963,2022,9,September,3,Friday,157.76061139787947,161.36702779134114,1.70443933649216
2022-09-06,151.6993865966797,154.2124912520568,150.8747769402501,153.60385293125665,73714800,3.3377143118067067,-1.9044663345769663,-1.2398558357968303,-0.8215382033919583,2022,9,September,3,Tuesday,155.5868857247489,161.42567087809246,1.7058192800112781
2022-09-07,153.10324096679688,153.80022729759784,150.79628062278962,151.9841232844313,87449600,3.003946674808219,1.1191176823655837,0.736338545225021,0.9254186200828851,2022,9,September,3,Wednesday,154.51264299665178,161.57522532145182,1.7035648030669566
2022-09-08,151.63072204589844,153.4959132532277,149.88331299426738,151.80741774838046,84923800,3.6126002589603274,-0.1766957024820215,-0.11639464335984764,-0.9617816785588373,2022,9,September,3,Thursday,153.54218183244978,161.50609842936197,1.59436204879656
2022-09-09,154.48739624023438,154.92916542303703,151.91539245059826,152.62220516793604,68028800,3.0137729724387725,1.8651910722983303,1.2220967913849685,1.8839679425065592,2022,9,September,3,Friday,153.32621329171317,161.5138951619466,1.6311900753955473
2022-09-12,160.43638610839844,161.25118449428555,156.38204700518378,156.66672837890903,104956000,4.8691374891017745,3.76965772948941,2.406163560377822,3.850793018035681,2022,9,September,3,Monday,154.19710213797433,161.55137634277344,1.6733824278111746
2022-09-13,151.02206420898438,157.59933535695706,150.56067213786505,156.97105902298662,122656600,7.038663219092001,-5.948994814002248,-3.789867285746658,-5.86794687151162,2022,9,September,3,Tuesday,153.6193106515067,161.30772349039714,1.9890071353747059
2022-09-14,152.4651336669922,154.22235404144755,150.79627611743592,151.95465448242936,87965400,3.426077924011622,0.5104791845628256,0.3359417888853498,0.955535514341066,2022,9,September,3,Wednesday,153.5491899762835,161.16119028727215,1.9929284964148617
2022-09-15,149.5789794921875,152.3964188629796,148.60712326254628,151.81721471946022,90481100,3.78929560043332,-2.2382352272727246,-1.4742960680768062,-1.8929929127983414,2022,9,September,3,Thursday,153.24627467564173,160.71846567789714,1.8771223955251313
2022-09-16,147.9395751953125,148.57767791761873,145.6522527794473,148.4402429431555,162278800,2.92542513817142,-0.5006677478430106,-0.33728572381462546,-1.0960124894826007,2022,9,September,3,Friday,152.50860813685827,160.23155008951824,1.8831418462546556
2022-09-19,151.6503143310547,151.7288507316376,146.36887246061372,146.57501740526791,81474200,5.359978271023891,5.075296925786773,3.4625934321085516,2.508280242689076,2022,9,September,3,Monday,152.51140703473772,159.8758529663086,1.9515384758583023
2022-09-20,154.02601623535156,155.18440966019696,150.27599594996536,150.59012663818945,107689800,4.908413710231599,3.4358895971621166,2.2816167791778588,1.5665657633328056,2022,9,September,3,Tuesday,152.44549560546875,159.61505279541015,1.9780983588442216
2022-09-21,150.90423583984375,155.83228620825895,150.78643873263653,154.45792171393398,101696800,5.045847475622423,-3.5536858740902346,-2.300746918420856,-2.0267877283391744,2022,9,September,3,Wednesday,151.08375985281808,159.2485580444336,2.0072180986145383
2022-09-22,149.94223022460938,151.6405372059972,148.1457489754599,149.58882383167358,86652500,3.4947882305372957,0.35340639293579557,0.2362518695470658,-0.6374941100098508,2022,9,September,3,Thursday,150.92949785505022,158.70863240559896,1.9354464747971827
2022-09-23,147.67449951171875,148.6954577569954,145.83875792782328,148.42058784002563,96029900,2.856699829172129,-0.7460883283068824,-0.5026851996510416,-1.512402949785141,2022,9,September,3,Friday,150.245121547154,158.11765848795574,1.9475414848641732
2022-09-26,148.00828552246094,150.95333323742267,146.8989794231201,146.91861726875362,93339400,4.054353814302573,1.0896682537073161,0.7416815336030697,0.22602819839974142,2022,9,September,3,Monday,150.02073669433594,157.41968231201173,1.893344086577937
2022-09-27,148.98013305664062,151.88591989139582,147.20329010150107,149.9421927062511,84442700,4.682629789894747,-0.9620596496104667,-0.6416203686544851,0.6566169797515897,2022,9,September,3,Tuesday,150.1693878173828,156.7184331258138,1.8937961623353985
2022-09-28,147.0953369140625,147.88068609523327,142.18692325585735,144.93563790031018,146691400,5.693762839375921,2.1596990137523164,1.4901090201416187,-1.2651325407673997,2022,9,September,3,Wednesday,149.5186767578125,155.9595926920573,1.898858558731508
2022-09-29,139.8701171875,144.03245634378814,138.103085707034,143.4238179924611,128138200,5.929370636754129,-3.553700804961096,-2.477761960811762,-4.9119298260173245,2022,9,September,3,Thursday,147.49640546526228,154.91017303466796,2.0465637255944067
2022-09-30,135.6685333251953,140.4787870882612,135.47219979960417,138.69211755301987,124925300,5.006587288657045,-3.023584227824557,-2.1800692650529956,-3.0039181683621075,2022,9,September,3,Friday,145.31987653459822,153.7337900797526,2.0889667097332465
2022-10-03,139.84071350097656,140.44936703001858,135.16790871082608,135.67838796700266,114311700,5.281458319192495,4.162325533973899,3.0677881690237854,3.0752747697069927,2022,10,October,4,Monday,143.8768027169364,152.78254038492838,2.196162601077139
2022-10-04,143.42379760742188,143.54159469628158,141.6174906956308,142.37339030080975,87830100,1.9241040006507717,1.0504073066121293,0.7377834470281314,2.562261030240154,2022,10,October,4,Tuesday,143.2695595877511,152.0799814860026,2.2446802691290006
2022-10-05,143.7183074951172,144.6803670999918,140.39040452379436,141.43100052371705,79471000,4.289962576197439,2.2873069714001417,1.6172599804358843,0.20534241360798955,2022,10,October,4,Wednesday,142.65670558384485,151.39836578369142,2.247349156921687
2022-10-06,142.76611328125,144.83746445591814,142.55996829483985,143.13915751475957,68402200,2.2774961610782896,-0.3730442335095745,-0.2606164797854903,-0.6625420452432862,2022,10,October,4,Thursday,141.76898847307478,150.6751932779948,2.244890114950687
2022-10-07,137.52391052246094,140.47878470691822,136.8956342636469,139.9290298735793,85925600,3.5831504432713075,-2.4051193511183726,-1.7188137109871402,-3.6718816799767406,2022,10,October,4,Friday,140.40164184570312,149.69547475179036,2.288716700056496
2022-10-10,137.84783935546875,139.2909136665795,136.03173592220895,137.84783935546875,74899000,3.259177744370561,0.0,0.0,0.2355436460301341,2022,10,October,4,Monday,140.1127450125558,148.9363047281901,2.2141221356669574
2022-10-11,136.43423461914062,138.76083241469453,135.68816128454225,137.33738075448184,77033700,3.072671130152287,-0.9031461353412169,-0.6576113002735737,-1.0254819683338412,2022,10,October,4,Tuesday,140.22213091169084,148.20331420898438,2.2102743590379585
2022-10-12,135.80596923828125,137.78897231294513,135.62927355780315,136.58150689181417,70433700,2.1596987551419886,-0.7755376535329219,-0.5678203961735634,-0.4604895410695087,2022,10,October,4,Wednesday,139.64573887416296,147.53020731608072,2.2012353318284426
2022-10-13,140.3708038330078,140.9598044199806,131.90868942611982,132.5173428390662,113224000,9.051114993860779,7.85346099394161,5.926364674757427,3.361291569383984,2022,10,October,4,Thursday,139.20959690638952,147.06456197102864,2.303690691015103
2022-10-14,135.84524536132812,141.87277603175662,135.65872326737428,141.66661609125816,88598000,6.2140527643823305,-5.821370729930038,-4.109204335183706,-3.224002675843851,2022,10,October,4,Friday,138.08487374441964,146.423849995931,2.3597083393708362
2022-10-17,139.80142211914062,140.282437004532,137.7006219624551,138.48597103526853,85250900,2.5818150420768973,1.315451083872091,0.9498803915214503,2.9122673725456183,2022,10,October,4,Monday,137.66134643554688,145.98536478678386,2.4284832511973176
2022-10-18,141.11688232421875,144.0128431743189,138.03439937209953,142.825015544548,99136600,5.978443802219374,-1.7081332203292448,-1.1959622155941356,0.940949087025067,2022,10,October,4,Tuesday,138.17462812151228,145.6326146443685,2.436002016948418
2022-10-19,141.22486877441406,142.29489928414645,138.90809708603376,139.09461918905455,61758300,3.38680219811269,2.1302495853595076,1.531511138086597,0.07652270119404836,2022,10,October,4,Wednesday,138.65706089564733,145.2366689046224,2.4272509960891724
2022-10-20,140.76345825195312,143.21766459219867,140.0370077826972,140.40024050696854,64522000,3.180656809501471,0.36321774498458126,0.25870165440817283,-0.3267204469476037,2022,10,October,4,Thursday,139.27552141462053,144.87442677815756,2.4235065316020217
2022-10-21,144.57241821289062,145.14179598739213,140.03703386545854,140.2530052619691,86548600,5.1047621219335895,4.3194129509215315,3.0797293383151345,2.705929513410954,2022,10,October,4,Friday,140.52787126813615,144.54392751057944,2.4525726726089334
2022-10-24,146.71246337890625,147.47817461798252,143.3256613631015,144.49386606815804,75981900,4.152513254881029,2.2185973107482084,1.5354266385963344,1.4802582625852656,2022,10,October,4,Monday,141.43382263183594,144.08646341959636,2.3540526655579534
2022-10-25,149.54953002929688,149.69679141311283,146.62411995147127,147.34074408565283,74732300,3.072671461641562,2.2087859436440453,1.499100576253384,1.9337598081653695,2022,10,October,4,Tuesday,143.3915775844029,144.0373789469401,2.1351321765165374
2022-10-26,146.61431884765625,149.2059606049606,145.32830191392304,148.19482861119383,88194300,3.877658691037567,-1.5805097635375773,-1.0665080410357817,-1.9627017089693388,2022,10,October,4,Wednesday,144.36484854561942,143.84235178629558,2.155976609426393
2022-10-27,142.14764404296875,146.31979510961392,141.48991849585923,145.35775035197634,109180200,4.829876613754692,-3.2101063090075854,-2.2084177150750324,-3.0465474585253283,2022,10,October,4,Thursday,144.51210021972656,143.59464060465496,2.198775650657676
2022-10-28,152.88726806640625,154.6150242142885,145.11234293200243,145.48537216958695,164762400,9.502681282286062,7.401895896819298,5.087725168817095,7.5552599522445085,2022,10,October,4,Friday,146.17815726143974,143.7595637003581,2.600530493122289
2022-10-31,150.5312042236328,151.4147275390832,149.13721674827332,150.35450854811523,97943200,2.2775107908098846,0.17669567551757837,0.11751937286339081,-1.5410464668320745,2022,10,October,4,Monday,147.57354954310827,143.72226003011068,2.57847798811031
2022-11-01,147.8904571533203,152.60253597457515,146.3983105936967,152.23931825640548,80379300,6.204225380878455,-4.34886110308517,-2.8565952297294865,-1.7542854878044745,2022,11,November,4,Tuesday,148.04755510602678,143.51774139404296,2.580505521164623
2022-11-02,142.3734588623047,149.38267363121568,142.34400957590813,146.2216537374626,93604600,7.0386640553075495,-3.848194875157901,-2.6317544473045293,-3.730462666226031,2022,11,November,4,Wednesday,147.42769731794084,143.23338216145834,2.642296581292231
2022-11-03,136.33609008789062,140.1842842462697,136.2084665510831,139.45783369878677,97918500,3.975817695186606,-3.1217436108961465,-2.2384856612922595,-4.240515628866648,2022,11,November,4,Thursday,145.5400630405971,142.77984415690105,2.7446358276089304
2022-11-04,136.07057189941406,140.28896920604143,132.1373281619349,139.71864706361086,140814800,8.151641044106526,-3.648075164196797,-2.6110152373118156,-0.19475267943022123,2022,11,November,4,Friday,144.0338134765625,142.3930465698242,2.734766245780159
2022-11-07,136.60157775878906,136.8277351131925,133.40581664759068,134.82178704829124,83374600,3.421918465601806,1.7797907104978208,1.3201061560327227,0.3902429834479859,2022,11,November,4,Monday,143.24151829310827,142.01282297770183,2.7358880727981574
2022-11-08,137.171875,139.06965789658196,135.19542542837,138.06669154902085,89908500,3.8742324682119715,-0.8948165490208453,-0.6481045782886301,0.41748949797488777,2022,11,November,4,Tuesday,140.99646214076452,141.6192143758138,2.733560122258635
2022-11-09,132.61917114257812,136.23776400792798,132.34384521853534,136.18859544917657,74917800,3.893918789392643,-3.5694243065984494,-2.6209421536552244,-3.318977638398446,2022,11,November,4,Wednesday,138.4376002720424,141.1366755167643,2.7853736190926592
2022-11-10,144.41888427734375,144.41888427734375,137.17188688278108,138.88285345399055,118854000,7.246997394562669,5.536030823353201,3.9861154099826948,8.897441473284307,2022,11,November,4,Thursday,137.94166128976005,141.28830108642578,3.119258214274326
2022-11-11,147.20166015625,147.50648417895965,141.96061049585242,143.38642351170455,93979700,5.5458736831072315,3.8152366445454504,2.6608074538061235,1.9268781176581928,2022,11,November,4,Friday,138.63140433175224,141.67273864746093,3.0768039018791282
2022-11-14,145.8053436279297,147.77196548965426,144.9695233350431,146.4838305708861,73374100,2.802442154611157,-0.6784869429564253,-0.46318214120437917,-0.9485738998039617,2022,11,November,4,Monday,139.9841548374721,141.8715596516927,3.0399099467114725
2022-11-15,147.53599548339844,151.02675299903876,146.0806992107757,149.67962155098414,89868300,4.946053788263072,-2.1436260675857,-1.4321428965235152,1.1869605135221173,2022,11,November,4,Tuesday,141.62207249232702,142.00863291422527,3.0130449282457903
2022-11-16,146.30685424804688,147.36883205309908,144.83188757505272,146.64119143040293,64218300,2.5369444780463652,-0.3343371823560517,-0.22799677164020504,-0.8331127812736927,2022,11,November,4,Wednesday,143.008540562221,142.09491780598958,3.018196250579082
2022-11-17,148.2046661376953,148.95197725260945,143.71092672522755,143.98625266251898,80389400,5.241050527381901,4.218413475176334,2.92973349689406,1.2971448941352381,2022,11,November,4,Thursday,144.58465358189173,142.2762029012044,3.0222687351235415
2022-11-18,148.76513671875,150.15160903599656,147.46717380781297,149.76811828911318,74829600,2.684435228183588,-1.0029815703631755,-0.669689638770125,0.3781733704213863,2022,11,November,4,Friday,146.89122009277344,142.65091044108073,2.9339998189133025
2022-11-21,145.5398712158203,147.8604860232478,145.2547175972566,147.65399909356225,58724100,2.605768425991215,-2.114127877741936,-1.4318121356146272,-2.168025099205373,2022,11,November,4,Monday,147.05136108398438,142.90731150309244,2.9685180718562045
2022-11-22,147.67364501953125,147.9096450709946,144.47788413446048,145.65786938764137,51804100,3.4317609365341184,2.0157756318898805,1.3839112437689638,1.4661094488305437,2022,11,November,4,Tuesday,147.11878749302454,143.2819585164388,2.9672431068135
2022-11-23,148.54881286621094,149.29612388958984,146.84767388557262,146.95583870512687,58301400,2.448450004017218,1.5929741610840722,1.0839815383453002,0.5926364494923453,2022,11,November,4,Wednesday,147.51071166992188,143.70671997070312,2.964091715944143
2022-11-25,145.63819885253906,146.3953525551104,144.66471552066162,145.8348580598712,35195900,1.7306370344487902,-0.19665920733214648,-0.13485061798559148,-1.9593653813264056,2022,11,November,4,Friday,147.2395978655134,143.8822998046875,2.9361896454953667
2022-11-28,141.81312561035156,144.19273663104678,140.98714790150922,142.71777000634125,69246000,3.205588729537567,-0.9046443959896919,-0.6338694865744445,-2.626421689038083,2022,11,November,4,Monday,146.59763663155692,144.08122914632162,2.9143610402209603
2022-11-29,138.81402587890625,142.39327767480953,138.007718580844,141.8819517027843,83763800,4.385559093965526,-3.0679258238780562,-2.1623087271204002,-2.1148252099637777,2022,11,November,4,Tuesday,145.25611659458704,144.0483159383138,2.896524398760782
2022-11-30,145.5595245361328,146.23801151936658,138.20436253781247,139.04016787618127,111380900,8.033648981554109,6.519356659951541,4.688829681043819,4.85937830454608,2022,11,November,4,Wednesday,144.7981719970703,144.19640401204427,3.025163916276072
2022-12-01,145.83485412597656,146.64117635966434,144.1632284025417,145.7365320270306,71250400,2.4779479571226375,0.09832209894597099,0.06746565022401839,0.1891525757047985,2022,12,December,4,Thursday,144.84031241280692,144.35007019042968,3.0251438441292633
2022-12-02,145.3432159423828,145.53004745802465,143.2192602974079,143.5240993516398,65447400,2.3107871606167407,1.8191165907430218,1.267464209119413,-0.3371198103088946,2022,12,December,4,Friday,144.50739397321428,144.5027287801107,3.025200990980291
2022-12-05,144.18295288085938,148.40135211182192,143.33730449137096,145.3039272572379,68826400,5.064047620450964,-1.1209743763785127,-0.7714687397223634,-0.7982918597200905,2022,12,December,4,Monday,143.88369968959265,144.4897466023763,2.990563157389895
2022-12-06,140.52499389648438,144.8417290558683,139.55151049910586,144.61557170242608,64727200,5.290218556762454,-4.090577805941706,-2.828587376716834,-2.53702598766834,2022,12,December,4,Tuesday,143.15324183872767,144.28349761962892,3.013387749261057
2022-12-07,138.58786010742188,140.97729872796708,137.6635453309665,139.81699890501977,69721100,3.3137533970005677,-1.2291387975978978,-0.8791054072279681,-1.378497685962865,2022,12,December,4,Wednesday,142.69248962402344,143.91810862223306,2.9969099661565437
2022-12-08,140.26930236816406,141.1247931057231,138.7451823842777,139.98414879173407,62128300,2.3796107214454025,0.28515357642999106,0.20370419000385356,1.2132680737251267,2022,12,December,4,Thursday,142.900386265346,143.70660807291668,2.988986940861756
2022-12-09,139.78750610351562,143.14060047218985,138.54852454565471,139.96449489513216,76097000,4.592075926535131,-0.17698879161653736,-0.12645263482652905,-0.34347947591830685,2022,12,December,4,Friday,142.07581220354353,143.62793680826823,2.9375643981352013
2022-12-12,142.07859802246094,142.08842573001988,138.70583381716978,140.3184631007223,70462700,3.3825919128501027,1.7601349217386257,1.2543858326578017,1.6389818967431191,2022,12,December,4,Monday,141.53920418875558,143.26764780680338,2.589817575170077
2022-12-13,143.04225158691406,147.46715106267968,141.83278326469596,147.00499369488003,93886200,5.634367797983714,-3.9627421079659655,-2.6956513573892162,0.678253852350652,2022,12,December,4,Tuesday,141.2104949951172,143.01801605224608,2.582241234345643
2022-12-14,140.81997680664062,144.21239680146076,138.80418622868987,142.9242617747897,82291200,5.408210572770884,-2.1042849681490736,-1.4723077397907867,-1.5535792785834057,2022,12,December,4,Wednesday,140.73006984165735,142.78233337402344,2.5781671023994526
2022-12-15,134.2219696044922,139.43352160827794,133.7598121718234,138.75503452609877,98931900,5.673709436454544,-4.533064921606581,-3.2669552763175203,-4.6854198898272355,2022,12,December,4,Thursday,139.8296377999442,142.5106170654297,2.629516161192686
2022-12-16,132.2651824951172,135.35277902524194,131.4982009688156,134.4088086870883,160156900,3.854578056426334,-2.143626191971123,-1.5948554361207172,-1.4578739346032599,2022,12,December,4,Friday,138.92639814104353,142.3749201456706,2.527856582622221
2022-12-19,130.160888671875,132.94366095306307,129.12842399506934,132.85516655290323,79592600,3.815236957993733,-2.6942778810282277,-2.027981260296234,-1.590965803354838,2022,12,December,4,Monday,137.48233904157365,142.1779307047526,2.5430252089919576
2022-12-20,130.09207153320312,131.02621414919912,127.72228799900502,129.19725476241064,77432800,3.3039261501941013,0.8948167707924881,0.6925973562193917,-0.05287082730770498,2022,12,December,4,Tuesday,136.09727696010046,141.96094716389973,2.5412617848931065
2022-12-21,133.18948364257812,134.52678732015247,130.5345467103143,130.76070405901197,85928000,3.992240609838177,2.428779583566154,1.8574231463835282,2.3809384175917714,2022,12,December,4,Wednesday,134.82740347726005,141.828200785319,2.5808785160266052
2022-12-22,130.02322387695312,132.31434056379908,128.12544063659777,132.10785363301125,77852100,4.188899927201305,-2.0846297560581206,-1.5779756454518699,-2.3772595846394684,2022,12,December,4,Thursday,132.96754237583704,141.74166920979818,2.5454406803137117
2022-12-23,129.6593780517578,130.21002976434445,127.47642661676507,128.73506338957282,63814900,2.7336031475793874,0.9243146621849974,0.7179975974283509,-0.2798314134555224,2022,12,December,4,Friday,131.37317112513952,141.24968566894532,1.9060545828684121
2022-12-27,127.85993957519531,129.21691367798962,126.57180445054807,129.18741554567987,69007800,2.6451092274415515,-1.3274759704845565,-1.0275582686420175,-1.3878197656047586,2022,12,December,4,Tuesday,130.4643096923828,140.60496164957684,1.865693614755492
2022-12-28,123.9365234375,128.8432433891337,123.76936236246999,127.505939784758,85438400,5.073881026663713,-3.5694163472579987,-2.799411818212947,-3.0685265069970713,2022,12,December,4,Wednesday,129.27450125558036,139.8760009765625,1.9243887473630343
2022-12-29,127.44695281982422,128.30242867918332,125.5983306446105,125.8539861302219,75703700,2.704098034572823,1.5929666896023207,1.265726051739091,2.832441386089468,2022,12,December,4,Thursday,128.8867961338588,139.20636622111002,1.9968715931992649
2022-12-30,127.7615966796875,127.78126710171549,125.30332657301084,126.26697469654857,77034200,2.47794052870465,1.4946219831389271,1.1836998445008136,0.24688221483655237,2022,12,December,4,Friday,128.55387115478516,138.58819096883138,1.999785283598878
2023-01-03,122.98271179199219,128.71540946850325,122.09773035328112,128.10576142344397,112117500,6.617679115222131,-5.123049631451778,-3.999078241702122,-3.7404705419238793,2023,1,January,1,Tuesday,127.09576089041573,137.74745915730793,2.0602195922115984
2023-01-04,124.2511978149414,126.51281646624362,122.99256074022561,124.77235152537197,89113600,3.520255726018007,-0.5211537104305677,-0.41768364870849856,1.0314344223395278,2023,1,January,1,Wednesday,126.27118573869977,136.93032786051432,2.0743121893271095
2023-01-05,122.93354797363281,125.63765344479737,122.67789249421179,125.0083349534918,80962700,2.9597609505855758,-2.0747869798589846,-1.6597189144474969,-1.0604725463259412,2023,1,January,1,Thursday,125.3103528703962,136.1767837524414,2.054794223649563
2023-01-06,127.456787109375,128.11560378272642,122.80572954739813,123.90704074173942,87754700,5.309874235328294,3.549746367635578,2.864846377079045,3.679418035435167,2023,1,January,1,Friday,125.2527596609933,135.50288848876954,2.1660544740603163
2023-01-09,127.97794342041016,131.18354745345354,127.72228791640812,128.292610198386,70790800,3.4612595370454216,-0.3146667779758445,-0.24527272263714783,0.4088886302993977,2023,1,January,1,Monday,125.83010537283761,134.81719284057618,2.1632130180854894
2023-01-10,128.54824829101562,129.06940194282927,125.98180587179891,128.08609090104719,63896200,3.0875960710303616,0.46215738996843925,0.36081778022679967,0.44562746936165354,2023,1,January,1,Tuesday,125.98743329729352,134.2475278218587,2.150759240769916
2023-01-11,131.26222229003906,131.2818777117784,128.2827904454057,129.05959971999454,69458900,2.9990872663726975,2.202622570044525,1.7066708519345304,2.1112493053031534,2023,1,January,1,Wednesday,126.48752267020089,133.89583104451498,2.1550331297540195
2023-01-12,131.1835479736328,132.019353473187,129.2464237509339,131.6457054280313,71379600,2.77292972225311,-0.46215745439849343,-0.35106155031479386,-0.059936754866463104,2023,1,January,1,Thursday,127.65907069614956,133.64148178100587,2.1256788040470296
2023-01-13,132.51100158691406,132.6683349676498,129.46274610687883,129.8265664212103,57809700,3.2055888607709733,2.684435165703775,2.0677086668027354,1.0119055581177427,2023,1,January,1,Friday,128.83904266357422,133.2065310160319,1.9179095193202913
